id_consulta,id_paciente,id_medico,id_especialidade,data_hora,motivo_visita,status_consulta,sala_atendimento,valor_cobrado,nome_medico,cpf,data_nascimento,genero,endereco,telefone,email,plano_saude,nome_completo_medico,crm,nome_especialidade,tempo_medio_consulta_min
491,70,12,12,2025-06-23 15:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,160.0,Patrícia Machado Vieira,735.161.724-22,2009-05-19,Feminino,"Rua dos Ipês, 342 - Bessa, João Pessoa/PB",(83) 99940-4404,patrícia.machad@email.com,Cassi,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
602,70,12,12,2025-07-30 11:15:00,Check-up preventivo geral,Realizada,Sala 102,160.0,Patrícia Machado Vieira,735.161.724-22,2009-05-19,Feminino,"Rua dos Ipês, 342 - Bessa, João Pessoa/PB",(83) 99940-4404,patrícia.machad@email.com,Cassi,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
642,74,12,12,2025-08-14 12:45:00,Sintomas gripais,Não Compareceu,Sala 102,164.0,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1479,49,12,12,2026-06-13 12:15:00,Avaliação de exames laboratoriais,Cancelada,Sala 102,176.0,Gabriela Almeida Mendes,586.560.365-41,1975-12-28,Feminino,"Rua Bancários, 989 - Torre, João Pessoa/PB",(83) 99720-5543,gabriela.almeid@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1088,82,12,12,2026-01-15 11:30:00,Fadiga crônica e mal-estar,Realizada,Sala 102,170.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1470,82,12,12,2026-06-10 08:30:00,Avaliação de exames laboratoriais,Não Compareceu,Sala 102,170.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
139,50,12,12,2025-02-19 10:00:00,Avaliação de exames laboratoriais,Realizada,Sala 102,180.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
997,50,12,12,2025-12-15 12:45:00,Check-up preventivo geral,Não Compareceu,Sala 102,180.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1364,50,12,12,2026-05-04 12:45:00,Avaliação de exames laboratoriais,Realizada,Sala 102,180.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1052,56,12,12,2026-01-02 08:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,200.0,Lucas Moreira Rocha,304.959.120-89,1960-01-08,Masculino,"Rua Bancários, 478 - Cabo Branco, João Pessoa/PB",(83) 98312-4908,lucas.moreira.r@email.com,Particular,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1677,56,12,12,2026-08-17 10:45:00,Sintomas gripais,Não Compareceu,Sala 102,200.0,Lucas Moreira Rocha,304.959.120-89,1960-01-08,Masculino,"Rua Bancários, 478 - Cabo Branco, João Pessoa/PB",(83) 98312-4908,lucas.moreira.r@email.com,Particular,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
536,12,12,12,2025-07-07 14:15:00,Fadiga crônica e mal-estar,Realizada,Sala 102,160.0,Larissa Vasconcelos Brito,710.165.494-58,1975-11-14,Feminino,"Rua dos Ipês, 2276 - Torre, João Pessoa/PB",(83) 99220-8668,larissa.vasconc@email.com,Cassi,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1647,12,12,12,2026-08-06 17:30:00,Sintomas gripais,Cancelada,Sala 102,160.0,Larissa Vasconcelos Brito,710.165.494-58,1975-11-14,Feminino,"Rua dos Ipês, 2276 - Torre, João Pessoa/PB",(83) 99220-8668,larissa.vasconc@email.com,Cassi,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
188,1,12,12,2025-03-10 09:45:00,Avaliação de exames laboratoriais,Realizada,Sala 102,176.0,Carlos Eduardo Silva,381.350.328-27,1969-01-24,Masculino,"Rua Principal, 2428 - Torre, João Pessoa/PB",(83) 99508-2679,carlos.eduardo.@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
575,51,12,12,2025-07-21 17:00:00,Fadiga crônica e mal-estar,Realizada,Sala 102,160.0,Lucas Carvalho Carvalho,525.163.311-63,1997-09-15,Masculino,"Rua Bancários, 1963 - Jaguaribe, João Pessoa/PB",(83) 98797-1320,lucas.carvalho.@email.com,Cassi,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1409,13,12,12,2026-05-20 16:30:00,Check-up preventivo geral,Não Compareceu,Sala 102,164.0,Rodrigo Teixeira Santos,217.798.649-44,1956-11-24,Masculino,"Rua dos Ipês, 1790 - Tambaú, João Pessoa/PB",(83) 99574-6573,rodrigo.teixeir@email.com,Amil,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1432,13,12,12,2026-05-26 17:45:00,Avaliação de exames laboratoriais,Não Compareceu,Sala 102,164.0,Rodrigo Teixeira Santos,217.798.649-44,1956-11-24,Masculino,"Rua dos Ipês, 1790 - Tambaú, João Pessoa/PB",(83) 99574-6573,rodrigo.teixeir@email.com,Amil,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
313,81,12,12,2025-04-23 11:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,200.0,Larissa Freitas Barbosa,891.908.974-63,1972-02-09,Feminino,"Rua Principal, 1168 - Altiplano, João Pessoa/PB",(83) 98696-9318,larissa.freitas@email.com,Particular,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1132,81,12,12,2026-01-30 17:00:00,Fadiga crônica e mal-estar,Não Compareceu,Sala 102,200.0,Larissa Freitas Barbosa,891.908.974-63,1972-02-09,Feminino,"Rua Principal, 1168 - Altiplano, João Pessoa/PB",(83) 98696-9318,larissa.freitas@email.com,Particular,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
733,55,12,12,2025-09-15 09:00:00,Sintomas gripais,Não Compareceu,Sala 102,170.0,Marcelo Costa Costa,951.531.358-20,2003-05-25,Masculino,"Rua Principal, 1443 - Torre, João Pessoa/PB",(83) 98963-1317,marcelo.costa.c@email.com,SulAmérica,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
278,41,12,12,2025-04-10 09:00:00,Sintomas gripais,Realizada,Sala 102,180.0,Maria Souza Mendes,371.139.211-86,1988-03-19,Feminino,"Rua Bancários, 2493 - Mangabeira, João Pessoa/PB",(83) 98889-6663,maria.souza.men@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1386,41,12,12,2026-05-12 09:15:00,Sintomas gripais,Realizada,Sala 102,180.0,Maria Souza Mendes,371.139.211-86,1988-03-19,Feminino,"Rua Bancários, 2493 - Mangabeira, João Pessoa/PB",(83) 98889-6663,maria.souza.men@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
182,27,12,12,2025-03-07 17:30:00,Sintomas gripais,Realizada,Sala 102,180.0,Sérgio Ramos Peixoto,903.565.392-64,2004-05-26,Masculino,"Rua das Flores, 1225 - Cabo Branco, João Pessoa/PB",(83) 99426-8973,sérgio.ramos.pe@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1024,94,12,12,2025-12-24 13:45:00,Sintomas gripais,Realizada,Sala 102,170.0,Marcelo Oliveira Rodrigues,790.506.966-81,1983-11-24,Masculino,"Rua Principal, 1093 - Bancários, João Pessoa/PB",(83) 98749-2479,marcelo.oliveir@email.com,SulAmérica,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1214,67,12,12,2026-03-04 08:45:00,Fadiga crônica e mal-estar,Realizada,Sala 102,180.0,Thiago Silva Nascimento,155.666.399-99,1971-05-02,Masculino,"Rua Principal, 60 - Centro, João Pessoa/PB",(83) 99933-3068,thiago.silva.na@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
360,101,12,12,2025-05-09 12:00:00,Sintomas gripais,Realizada,Sala 102,180.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
652,101,12,12,2025-08-18 08:45:00,Sintomas gripais,Não Compareceu,Sala 102,180.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
384,96,12,12,2025-05-16 13:15:00,Fadiga crônica e mal-estar,Realizada,Sala 102,176.0,Isabela Pereira Rocha,575.817.409-93,1963-11-27,Feminino,"Rua Principal, 162 - Cabo Branco, João Pessoa/PB",(83) 98836-2911,isabela.pereira@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
216,30,12,12,2025-03-20 16:00:00,Check-up preventivo geral,Não Compareceu,Sala 102,180.0,Letícia Holanda Freire,140.734.183-63,1986-10-20,Feminino,"Rua dos Ipês, 846 - Mangabeira, João Pessoa/PB",(83) 99346-9565,letícia.holanda@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
365,60,12,12,2025-05-12 10:00:00,Avaliação de exames laboratoriais,Não Compareceu,Sala 102,180.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1243,60,12,12,2026-03-18 15:45:00,Sintomas gripais,Realizada,Sala 102,180.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1527,60,12,12,2026-06-29 15:15:00,Fadiga crônica e mal-estar,Realizada,Sala 102,180.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
296,92,12,12,2025-04-16 12:45:00,Avaliação de exames laboratoriais,Realizada,Sala 102,164.0,Beatriz Rocha Souza,551.134.693-56,1960-05-26,Feminino,"Rua dos Ipês, 1348 - Tambaú, João Pessoa/PB",(83) 99499-3153,beatriz.rocha.s@email.com,Amil,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
387,26,12,12,2025-05-17 17:45:00,Avaliação de exames laboratoriais,Realizada,Sala 102,164.0,Renata Vasconcelos Paiva,592.318.985-61,1976-07-16,Feminino,"Rua Bancários, 18 - Cabo Branco, João Pessoa/PB",(83) 99848-1960,renata.vasconce@email.com,Amil,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
794,61,12,12,2025-10-02 14:30:00,Check-up preventivo geral,Realizada,Sala 102,176.0,Carolina Marques Andrade,351.950.188-45,1989-06-28,Feminino,"Rua Bancários, 2344 - Bessa, João Pessoa/PB",(83) 99805-8385,carolina.marque@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1550,116,12,12,2026-07-04 15:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,200.0,Fernanda Martins Silva,732.571.951-98,1996-03-26,Feminino,"Rua Bancários, 443 - Tambaú, João Pessoa/PB",(83) 99883-6928,fernanda.martin@email.com,Particular,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1446,38,12,12,2026-06-01 12:30:00,Avaliação de exames laboratoriais,Realizada,Sala 102,180.0,Isabela Andrade Rodrigues,930.281.522-13,1985-03-26,Feminino,"Rua Esperança, 1026 - Bancários, João Pessoa/PB",(83) 98367-6442,isabela.andrade@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
799,112,12,12,2025-10-04 10:30:00,Avaliação de exames laboratoriais,Não Compareceu,Sala 102,180.0,Lucas Lima Almeida,552.524.379-37,2009-08-20,Masculino,"Rua dos Ipês, 1770 - Tambaú, João Pessoa/PB",(83) 99546-9394,lucas.lima.alme@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1351,112,12,12,2026-04-29 11:00:00,Fadiga crônica e mal-estar,Não Compareceu,Sala 102,180.0,Lucas Lima Almeida,552.524.379-37,2009-08-20,Masculino,"Rua dos Ipês, 1770 - Tambaú, João Pessoa/PB",(83) 99546-9394,lucas.lima.alme@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1211,69,12,12,2026-03-03 10:45:00,Sintomas gripais,Realizada,Sala 102,180.0,Gabriel Rodrigues Nunes,221.671.882-63,1993-02-08,Masculino,"Rua Bancários, 1855 - Torre, João Pessoa/PB",(83) 99241-4697,gabriel.rodrigu@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
911,97,12,12,2025-11-12 15:30:00,Avaliação de exames laboratoriais,Cancelada,Sala 102,176.0,Daniela Souza Souza,497.564.479-95,1985-09-05,Feminino,"Rua Epitácio Pessoa, 642 - Bancários, João Pessoa/PB",(83) 99944-9850,daniela.souza.s@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1354,64,12,12,2026-04-30 13:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,176.0,Thiago Pereira Martins,695.477.584-80,1986-05-22,Masculino,"Rua Esperança, 2264 - Bancários, João Pessoa/PB",(83) 99087-6632,thiago.pereira.@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1436,64,12,12,2026-05-27 14:30:00,Check-up preventivo geral,Realizada,Sala 102,176.0,Thiago Pereira Martins,695.477.584-80,1986-05-22,Masculino,"Rua Esperança, 2264 - Bancários, João Pessoa/PB",(83) 99087-6632,thiago.pereira.@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
805,37,12,12,2025-10-07 15:45:00,Fadiga crônica e mal-estar,Não Compareceu,Sala 102,180.0,Rodrigo Rodrigues Santos,981.140.466-36,1994-06-26,Masculino,"Rua dos Ipês, 2303 - Tambaú, João Pessoa/PB",(83) 99396-5088,rodrigo.rodrigu@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
405,78,12,12,2025-05-22 09:15:00,Avaliação de exames laboratoriais,Realizada,Sala 102,180.0,Fernando Ribeiro Barbosa,878.152.308-44,2018-11-15,Masculino,"Rua Bancários, 1995 - Altiplano, João Pessoa/PB",(83) 99124-3146,fernando.ribeir@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
499,78,12,12,2025-06-25 09:00:00,Fadiga crônica e mal-estar,Realizada,Sala 102,180.0,Fernando Ribeiro Barbosa,878.152.308-44,2018-11-15,Masculino,"Rua Bancários, 1995 - Altiplano, João Pessoa/PB",(83) 99124-3146,fernando.ribeir@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
528,80,12,12,2025-07-03 10:00:00,Check-up preventivo geral,Realizada,Sala 102,180.0,Gabriel Lopes Freitas,379.525.954-71,1992-09-23,Masculino,"Rua Epitácio Pessoa, 602 - Centro, João Pessoa/PB",(83) 98967-4993,gabriel.lopes.f@email.com,Unimed,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
996,28,12,12,2025-12-13 08:15:00,Check-up preventivo geral,Realizada,Sala 102,176.0,Tatiane Farias Medeiros,853.655.162-50,1982-01-19,Feminino,"Rua Bancários, 2069 - Jaguaribe, João Pessoa/PB",(83) 98117-1821,tatiane.farias.@email.com,Bradesco Saúde,Dra. Cláudia Melo Gusmão,10987/PB,Clínica Geral,30
1583,10,4,4,2026-07-16 10:30:00,Alergia alimentar infantil,Realizada,Sala 301,213.2,Camila Farias Albuquerque,246.371.242-41,2005-11-15,Feminino,"Rua Esperança, 2404 - Altiplano, João Pessoa/PB",(83) 99525-9830,camila.farias.a@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
2,84,4,4,2025-01-01 13:45:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Fernanda Machado Machado,567.115.839-28,2011-02-17,Feminino,"Rua Bancários, 1095 - Tambaú, João Pessoa/PB",(83) 98839-3529,fernanda.machad@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1442,84,4,4,2026-05-30 13:45:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Fernanda Machado Machado,567.115.839-28,2011-02-17,Feminino,"Rua Bancários, 1095 - Tambaú, João Pessoa/PB",(83) 98839-3529,fernanda.machad@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1559,84,4,4,2026-07-08 13:45:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Fernanda Machado Machado,567.115.839-28,2011-02-17,Feminino,"Rua Bancários, 1095 - Tambaú, João Pessoa/PB",(83) 98839-3529,fernanda.machad@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
665,72,4,4,2025-08-22 11:00:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Débora Oliveira Dias,910.740.703-94,1984-05-26,Feminino,"Rua Principal, 2240 - Bancários, João Pessoa/PB",(83) 99646-4241,débora.oliveira@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
290,91,4,4,2025-04-15 12:30:00,Alergia alimentar infantil,Realizada,Sala 301,234.0,Maria Vieira Machado,608.952.393-39,1961-10-24,Feminino,"Rua Esperança, 788 - Bessa, João Pessoa/PB",(83) 99243-6772,maria.vieira.ma@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
10,24,4,4,2025-01-03 13:45:00,Quadro febril e tosse,Não Compareceu,Sala 301,228.8,Isabela Duarte Correia,294.649.559-27,1968-04-07,Feminino,"Rua Bancários, 1033 - Altiplano, João Pessoa/PB",(83) 98864-4006,isabela.duarte.@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
532,24,4,4,2025-07-05 16:45:00,Consulta de puericultura de rotina,Realizada,Sala 301,228.8,Isabela Duarte Correia,294.649.559-27,1968-04-07,Feminino,"Rua Bancários, 1033 - Altiplano, João Pessoa/PB",(83) 98864-4006,isabela.duarte.@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1315,24,4,4,2026-04-16 16:30:00,Alergia alimentar infantil,Realizada,Sala 301,228.8,Isabela Duarte Correia,294.649.559-27,1968-04-07,Feminino,"Rua Bancários, 1033 - Altiplano, João Pessoa/PB",(83) 98864-4006,isabela.duarte.@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1350,31,4,4,2026-04-28 09:00:00,Consulta de puericultura de rotina,Não Compareceu,Sala 301,221.0,Guilherme Sampaio Neves,505.234.787-92,1995-04-09,Masculino,"Rua Principal, 48 - Mangabeira, João Pessoa/PB",(83) 98614-8491,guilherme.sampa@email.com,SulAmérica,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
18,117,4,4,2025-01-07 15:30:00,Alergia alimentar infantil,Realizada,Sala 301,213.2,Rodrigo Vieira Martins,417.863.447-38,1965-07-28,Masculino,"Rua Epitácio Pessoa, 477 - Tambaú, João Pessoa/PB",(83) 98682-3754,rodrigo.vieira.@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
402,117,4,4,2025-05-22 16:45:00,Vacinação e desenvolvimento infantil,Cancelada,Sala 301,213.2,Rodrigo Vieira Martins,417.863.447-38,1965-07-28,Masculino,"Rua Epitácio Pessoa, 477 - Tambaú, João Pessoa/PB",(83) 98682-3754,rodrigo.vieira.@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1159,117,4,4,2026-02-10 08:15:00,Quadro febril e tosse,Realizada,Sala 301,213.2,Rodrigo Vieira Martins,417.863.447-38,1965-07-28,Masculino,"Rua Epitácio Pessoa, 477 - Tambaú, João Pessoa/PB",(83) 98682-3754,rodrigo.vieira.@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1385,117,4,4,2026-05-12 13:15:00,Vacinação e desenvolvimento infantil,Realizada,Sala 301,213.2,Rodrigo Vieira Martins,417.863.447-38,1965-07-28,Masculino,"Rua Epitácio Pessoa, 477 - Tambaú, João Pessoa/PB",(83) 98682-3754,rodrigo.vieira.@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
209,118,4,4,2025-03-17 10:30:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Bruno Ribeiro Andrade,249.362.302-32,1973-04-04,Masculino,"Rua das Flores, 2033 - Tambaú, João Pessoa/PB",(83) 99233-3504,bruno.ribeiro.a@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
22,33,4,4,2025-01-08 10:45:00,Vacinação e desenvolvimento infantil,Não Compareceu,Sala 301,234.0,Bruno Gomes Ferreira,409.726.926-93,2011-09-23,Masculino,"Rua dos Ipês, 434 - Torre, João Pessoa/PB",(83) 99083-1128,bruno.gomes.fer@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
117,33,4,4,2025-02-10 13:00:00,Vacinação e desenvolvimento infantil,Realizada,Sala 301,234.0,Bruno Gomes Ferreira,409.726.926-93,2011-09-23,Masculino,"Rua dos Ipês, 434 - Torre, João Pessoa/PB",(83) 99083-1128,bruno.gomes.fer@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
244,77,4,4,2025-03-31 08:30:00,Alergia alimentar infantil,Não Compareceu,Sala 301,213.2,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
471,77,4,4,2025-06-17 08:30:00,Alergia alimentar infantil,Não Compareceu,Sala 301,213.2,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
806,77,4,4,2025-10-07 12:15:00,Alergia alimentar infantil,Realizada,Sala 301,213.2,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1376,77,4,4,2026-05-07 13:00:00,Alergia alimentar infantil,Não Compareceu,Sala 301,213.2,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
347,79,4,4,2025-05-03 11:00:00,Alergia alimentar infantil,Realizada,Sala 301,228.8,João Rocha Barbosa,418.664.114-80,1985-12-06,Masculino,"Rua Principal, 1900 - Bessa, João Pessoa/PB",(83) 98835-2527,joão.rocha.barb@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1539,79,4,4,2026-07-01 10:45:00,Vacinação e desenvolvimento infantil,Realizada,Sala 301,228.8,João Rocha Barbosa,418.664.114-80,1985-12-06,Masculino,"Rua Principal, 1900 - Bessa, João Pessoa/PB",(83) 98835-2527,joão.rocha.barb@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
367,68,4,4,2025-05-12 10:00:00,Quadro febril e tosse,Realizada,Sala 301,213.2,Daniela Lopes Almeida,358.982.589-24,1998-03-02,Feminino,"Rua Bancários, 313 - Bancários, João Pessoa/PB",(83) 99683-2070,daniela.lopes.a@email.com,Amil,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
441,107,4,4,2025-06-06 17:30:00,Consulta de puericultura de rotina,Não Compareceu,Sala 301,228.8,Lucas Marques Oliveira,862.856.481-26,1966-07-04,Masculino,"Rua Epitácio Pessoa, 2310 - Jaguaribe, João Pessoa/PB",(83) 99139-1982,lucas.marques.o@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1627,107,4,4,2026-07-30 10:45:00,Alergia alimentar infantil,Cancelada,Sala 301,228.8,Lucas Marques Oliveira,862.856.481-26,1966-07-04,Masculino,"Rua Epitácio Pessoa, 2310 - Jaguaribe, João Pessoa/PB",(83) 99139-1982,lucas.marques.o@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
650,5,4,4,2025-08-16 08:15:00,Consulta de puericultura de rotina,Realizada,Sala 301,234.0,Roberto Alves Monteiro,649.227.487-20,1960-12-15,Masculino,"Rua dos Ipês, 2374 - Jaguaribe, João Pessoa/PB",(83) 99130-5803,roberto.alves.m@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1084,5,4,4,2026-01-14 10:30:00,Quadro febril e tosse,Realizada,Sala 301,234.0,Roberto Alves Monteiro,649.227.487-20,1960-12-15,Masculino,"Rua dos Ipês, 2374 - Jaguaribe, João Pessoa/PB",(83) 99130-5803,roberto.alves.m@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
1215,5,4,4,2026-03-05 11:45:00,Quadro febril e tosse,Realizada,Sala 301,234.0,Roberto Alves Monteiro,649.227.487-20,1960-12-15,Masculino,"Rua dos Ipês, 2374 - Jaguaribe, João Pessoa/PB",(83) 99130-5803,roberto.alves.m@email.com,Unimed,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
46,66,4,4,2025-01-17 09:15:00,Quadro febril e tosse,Realizada,Sala 301,228.8,Rafael Andrade Lopes,878.637.711-46,1990-12-19,Masculino,"Rua das Flores, 1488 - Altiplano, João Pessoa/PB",(83) 98205-4180,rafael.andrade.@email.com,Bradesco Saúde,Dra. Vanessa Lins Bezerra,10234/PB,Pediatria,45
